OID_,FID_BEC_PEM_Elk,FID_BEC_ROI,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,FID_PEM_fire_group,fire_group,BEC_PEM,FID_HFP_Elk,FIRE_NO,VERSION_NO,FIRE_YEAR,FIRE_CAUSE,FIRELABEL,SIZE_HA,SOURCE,TRACK_DATE,LOAD_DATE,FIRE_DATE,METHOD,FCODE,SHAPE_1,OBJECTID_12,AREA_SQM_1,FEAT_LEN_1,Shape_Length,Shape_Area,Calculate_Size_Ha
41,33,21,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,5577644.564000000245869,23810.017700000000332,5577645.000000000000000,23810.000000000000000,5117338.000000000000000,2,cool,ESSFdk1cool,104,378,0.000000000000000,1936,Lightning,1936-378,5849.300000000000182,linens, ,20070517130602,19360803,digitised,JA70003000,0.000000000000000,1763054.000000000000000,58493121.573399998247623,47777.914900000003399,24989.752853303802112,2098307.245124479755759,209.830724512447972
42,35,21,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,5577644.564000000245869,23810.017700000000332,5577645.000000000000000,23810.000000000000000,5117338.000000000000000,6,warm,ESSFdk1warm,104,378,0.000000000000000,1936,Lightning,1936-378,5849.300000000000182,linens, ,20070517130602,19360803,digitised,JA70003000,0.000000000000000,1763054.000000000000000,58493121.573399998247623,47777.914900000003399,12874.170191189963589,179427.367345493927132,17.942736734549392
43,42,25,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,585004.425000000046566,6599.823199999999815,585004.000000000000000,6600.000000000000000,5120892.000000000000000,2,cool,ESSFwmpcool,10,51,0.000000000000000,1919,Person,1919-51,16893.500000000000000,linens, ,20070517130622,19190715,digitised,JA70003000,0.000000000000000,1756204.000000000000000,168935187.156100004911423,83728.526700000002165,6415.878518460679516,567601.874086965806782,56.760187408696581
44,43,25,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,585004.425000000046566,6599.823199999999815,585004.000000000000000,6600.000000000000000,5120892.000000000000000,6,warm,ESSFwmpwarm,10,51,0.000000000000000,1919,Person,1919-51,16893.500000000000000,linens, ,20070517130622,19190715,digitised,JA70003000,0.000000000000000,1756204.000000000000000,168935187.156100004911423,83728.526700000002165,1061.576137216367670,3440.042492934183429,0.344004249293418
45,44,26,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,6927837.433699999935925,29355.386299999998300,6927837.000000000000000,29355.000000000000000,5117339.000000000000000,2,cool,ESSFdk1cool,104,378,0.000000000000000,1936,Lightning,1936-378,5849.300000000000182,linens, ,20070517130602,19360803,digitised,JA70003000,0.000000000000000,1763054.000000000000000,58493121.573399998247623,47777.914900000003399,80875.547392931723152,5072565.027328357100487,507.256502732835713
46,45,26,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,6927837.433699999935925,29355.386299999998300,6927837.000000000000000,29355.000000000000000,5117339.000000000000000,5,cool,ESSFdk1cool,104,378,0.000000000000000,1936,Lightning,1936-378,5849.300000000000182,linens, ,20070517130602,19360803,digitised,JA70003000,0.000000000000000,1763054.000000000000000,58493121.573399998247623,47777.914900000003399,1513.323685154461145,12716.574577932477041,1.271657457793248
47,46,26,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,6927837.433699999935925,29355.386299999998300,6927837.000000000000000,29355.000000000000000,5117339.000000000000000,6,warm,ESSFdk1warm,104,378,0.000000000000000,1936,Lightning,1936-378,5849.300000000000182,linens, ,20070517130602,19360803,digitised,JA70003000,0.000000000000000,1763054.000000000000000,58493121.573399998247623,47777.914900000003399,68994.690271313826088,1537345.911168911261484,153.734591116891124
48,47,27,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,15479126.860700000077486,53148.293700000001991,15479127.000000000000000,53148.000000000000000,5117337.000000000000000,2,cool,ESSFdk1cool,10,51,0.000000000000000,1919,Person,1919-51,16893.500000000000000,linens, ,20070517130622,19190715,digitised,JA70003000,0.000000000000000,1756204.000000000000000,168935187.156100004911423,83728.526700000002165,52082.037389943398011,4101109.949837730731815,410.110994983773082
49,47,27,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,15479126.860700000077486,53148.293700000001991,15479127.000000000000000,53148.000000000000000,5117337.000000000000000,2,cool,ESSFdk1cool,104,378,0.000000000000000,1936,Lightning,1936-378,5849.300000000000182,linens, ,20070517130602,19360803,digitised,JA70003000,0.000000000000000,1763054.000000000000000,58493121.573399998247623,47777.914900000003399,58899.468731459666742,6125160.034251520410180,612.516003425152121
50,48,27,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,15479126.860700000077486,53148.293700000001991,15479127.000000000000000,53148.000000000000000,5117337.000000000000000,5,cool,ESSFdk1cool,10,51,0.000000000000000,1919,Person,1919-51,16893.500000000000000,linens, ,20070517130622,19190715,digitised,JA70003000,0.000000000000000,1756204.000000000000000,168935187.156100004911423,83728.526700000002165,585.714545285823419,3687.577927883677603,0.368757792788368
51,48,27,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,15479126.860700000077486,53148.293700000001991,15479127.000000000000000,53148.000000000000000,5117337.000000000000000,5,cool,ESSFdk1cool,104,378,0.000000000000000,1936,Lightning,1936-378,5849.300000000000182,linens, ,20070517130602,19360803,digitised,JA70003000,0.000000000000000,1763054.000000000000000,58493121.573399998247623,47777.914900000003399,999.865524288543838,9372.526158380476772,0.937252615838048
52,49,27,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,15479126.860700000077486,53148.293700000001991,15479127.000000000000000,53148.000000000000000,5117337.000000000000000,6,warm,ESSFdk1warm,10,51,0.000000000000000,1919,Person,1919-51,16893.500000000000000,linens, ,20070517130622,19190715,digitised,JA70003000,0.000000000000000,1756204.000000000000000,168935187.156100004911423,83728.526700000002165,32205.382168894058850,580342.954562238533981,58.034295456223859
53,49,27,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,15479126.860700000077486,53148.293700000001991,15479127.000000000000000,53148.000000000000000,5117337.000000000000000,6,warm,ESSFdk1warm,104,378,0.000000000000000,1936,Lightning,1936-378,5849.300000000000182,linens, ,20070517130602,19360803,digitised,JA70003000,0.000000000000000,1763054.000000000000000,58493121.573399998247623,47777.914900000003399,37338.159009137656540,691316.255675415392034,69.131625567541548
54,50,28,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,6185000.000000000000000,34600.000000000000000,6185000.000000000000000,34600.000000000000000,5117726.000000000000000,2,cool,ESSFdkwcool,104,378,0.000000000000000,1936,Lightning,1936-378,5849.300000000000182,linens, ,20070517130602,19360803,digitised,JA70003000,0.000000000000000,1763054.000000000000000,58493121.573399998247623,47777.914900000003399,55469.711494418457733,3814895.982948151417077,381.489598294815153
55,51,28,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,6185000.000000000000000,34600.000000000000000,6185000.000000000000000,34600.000000000000000,5117726.000000000000000,5,cool,ESSFdkwcool,104,378,0.000000000000000,1936,Lightning,1936-378,5849.300000000000182,linens, ,20070517130602,19360803,digitised,JA70003000,0.000000000000000,1763054.000000000000000,58493121.573399998247623,47777.914900000003399,4036.872707106275811,68979.637061154411640,6.897963706115442
56,52,28,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,6185000.000000000000000,34600.000000000000000,6185000.000000000000000,34600.000000000000000,5117726.000000000000000,6,warm,ESSFdkwwarm,104,378,0.000000000000000,1936,Lightning,1936-378,5849.300000000000182,linens, ,20070517130602,19360803,digitised,JA70003000,0.000000000000000,1763054.000000000000000,58493121.573399998247623,47777.914900000003399,41334.534618659410626,1828707.411801625275984,182.870741180162526
57,53,29,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,457500.000000000000000,4900.000000000000000,457500.000000000000000,4900.000000000000000,5117477.000000000000000,2,cool,ESSFdkpcool,104,378,0.000000000000000,1936,Lightning,1936-378,5849.300000000000182,linens, ,20070517130602,19360803,digitised,JA70003000,0.000000000000000,1763054.000000000000000,58493121.573399998247623,47777.914900000003399,4655.342455165739921,382576.612361724546645,38.257661236172460
58,54,29,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,457500.000000000000000,4900.000000000000000,457500.000000000000000,4900.000000000000000,5117477.000000000000000,6,warm,ESSFdkpwarm,104,378,0.000000000000000,1936,Lightning,1936-378,5849.300000000000182,linens, ,20070517130602,19360803,digitised,JA70003000,0.000000000000000,1763054.000000000000000,58493121.573399998247623,47777.914900000003399,901.832621582252614,3135.750996678792944,0.313575099667879
59,55,30,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,435000.000000000000000,5000.000000000000000,435000.000000000000000,5000.000000000000000,5117468.000000000000000,2,cool,ESSFdkpcool,104,378,0.000000000000000,1936,Lightning,1936-378,5849.300000000000182,linens, ,20070517130602,19360803,digitised,JA70003000,0.000000000000000,1763054.000000000000000,58493121.573399998247623,47777.914900000003399,5011.991211355966698,431286.706307319458574,43.128670630731946
60,56,30,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,435000.000000000000000,5000.000000000000000,435000.000000000000000,5000.000000000000000,5117468.000000000000000,6,warm,ESSFdkpwarm,104,378,0.000000000000000,1936,Lightning,1936-378,5849.300000000000182,linens, ,20070517130602,19360803,digitised,JA70003000,0.000000000000000,1763054.000000000000000,58493121.573399998247623,47777.914900000003399,1142.312061714437050,3598.102789085083259,0.359810278908508
61,57,31,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,962996.789499999955297,5943.943400000000111,962997.000000000000000,5944.000000000000000,5117722.000000000000000,2,cool,ESSFdkwcool,104,378,0.000000000000000,1936,Lightning,1936-378,5849.300000000000182,linens, ,20070517130602,19360803,digitised,JA70003000,0.000000000000000,1763054.000000000000000,58493121.573399998247623,47777.914900000003399,7120.393110506240191,895668.784654094488360,89.566878465409459
62,58,31,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,962996.789499999955297,5943.943400000000111,962997.000000000000000,5944.000000000000000,5117722.000000000000000,6,warm,ESSFdkwwarm,104,378,0.000000000000000,1936,Lightning,1936-378,5849.300000000000182,linens, ,20070517130602,19360803,digitised,JA70003000,0.000000000000000,1763054.000000000000000,58493121.573399998247623,47777.914900000003399,2207.181918739327557,67069.809030480857473,6.706980903048086
63,59,32,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,302003.426299999991897,3084.809699999999793,302003.000000000000000,3085.000000000000000,5121030.000000000000000,2,cool,ESSFwmwcool,104,378,0.000000000000000,1936,Lightning,1936-378,5849.300000000000182,linens, ,20070517130602,19360803,digitised,JA70003000,0.000000000000000,1763054.000000000000000,58493121.573399998247623,47777.914900000003399,3528.953185241364736,296440.308531389804557,29.644030853138982
64,60,32,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,302003.426299999991897,3084.809699999999793,302003.000000000000000,3085.000000000000000,5121030.000000000000000,6,warm,ESSFwmwwarm,104,378,0.000000000000000,1936,Lightning,1936-378,5849.300000000000182,linens, ,20070517130602,19360803,digitised,JA70003000,0.000000000000000,1763054.000000000000000,58493121.573399998247623,47777.914900000003399,1072.825928928514486,5482.323920953624111,0.548232392095362
65,61,33,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,4440000.000000000000000,30200.000000000000000,4440000.000000000000000,30200.000000000000000,5117730.000000000000000,2,cool,ESSFdkwcool,82,215,0.000000000000000,1933,Lightning,1933-215,40.500000000000000,linens, ,20070517130602,19330818,digitised,JA70003000,0.000000000000000,1761904.000000000000000,405992.480400000000373,2507.449599999999919,2237.428839659768073,108669.675145913934102,10.866967514591394
66,63,33,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,4440000.000000000000000,30200.000000000000000,4440000.000000000000000,30200.000000000000000,5117730.000000000000000,6,warm,ESSFdkwwarm,82,215,0.000000000000000,1933,Lightning,1933-215,40.500000000000000,linens, ,20070517130602,19330818,digitised,JA70003000,0.000000000000000,1761904.000000000000000,405992.480400000000373,2507.449599999999919,755.885430850455577,8197.691534646019136,0.819769153464602
67,66,35,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,15239827.981499999761581,101501.288100000005215,15239828.000000000000000,101501.000000000000000,5117727.000000000000000,2,cool,ESSFdkwcool,13,64,0.000000000000000,1919,Person,1919-64,1846.500000000000000,linens, ,20070517130622,19190721,digitised,JA70003000,0.000000000000000,1756248.000000000000000,18465486.369500000029802,23782.381499999999505,7167.464349082166336,820220.396965999621898,82.022039696599961
68,66,35,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,15239827.981499999761581,101501.288100000005215,15239828.000000000000000,101501.000000000000000,5117727.000000000000000,2,cool,ESSFdkwcool,23,35a,0.000000000000000,1920,Person,1920-35a,1056.799999999999955,linens, ,20070517130622,19200715,digitised,JA70003000,0.000000000000000,1756485.000000000000000,10568076.003799999132752,17135.726800000000367,4255.067811765466104,380518.979653116548434,38.051897965311653
69,66,35,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,15239827.981499999761581,101501.288100000005215,15239828.000000000000000,101501.000000000000000,5117727.000000000000000,2,cool,ESSFdkwcool,37,136,0.000000000000000,1921,Person,1921-136,7895.100000000000364,linens, ,20070517130622,19210824,digitised,JA70003000,0.000000000000000,1756661.000000000000000,78951528.802000001072884,56157.548799999996845,47937.486583159712609,3021787.350148562807590,302.178735014856272
70,66,35,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,15239827.981499999761581,101501.288100000005215,15239828.000000000000000,101501.000000000000000,5117727.000000000000000,2,cool,ESSFdkwcool,125,354,0.000000000000000,1938,Person,1938-354,1621.500000000000000,linens, ,20070517130602,19380829,digitised,JA70003000,0.000000000000000,1763756.000000000000000,16215246.038499999791384,33641.901100000002771,3173.363460320552804,324199.759067899198271,32.419975906789922
71,66,35,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,15239827.981499999761581,101501.288100000005215,15239828.000000000000000,101501.000000000000000,5117727.000000000000000,2,cool,ESSFdkwcool,217,N12574,2018091201.000000000000000,2018,Lightning,2018-N12574,582.600000000000023,2018 ROLLOVER,20180912,20180921114452,20180811,Non-corrected airborne GPS,JA70003000,0.000000000000000,1777988.000000000000000,5826096.536399999633431,12204.071900000000824,5230.603517853278390,442714.586727919289842,44.271458672791930
72,67,35,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,15239827.981499999761581,101501.288100000005215,15239828.000000000000000,101501.000000000000000,5117727.000000000000000,5,cool,ESSFdkwcool,37,136,0.000000000000000,1921,Person,1921-136,7895.100000000000364,linens, ,20070517130622,19210824,digitised,JA70003000,0.000000000000000,1756661.000000000000000,78951528.802000001072884,56157.548799999996845,749.891115718122478,6237.037008779869211,0.623703700877987
73,68,35,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,15239827.981499999761581,101501.288100000005215,15239828.000000000000000,101501.000000000000000,5117727.000000000000000,6,warm,ESSFdkwwarm,13,64,0.000000000000000,1919,Person,1919-64,1846.500000000000000,linens, ,20070517130622,19190721,digitised,JA70003000,0.000000000000000,1756248.000000000000000,18465486.369500000029802,23782.381499999999505,1549.843077032790461,25621.010001640970586,2.562101000164097
74,68,35,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,15239827.981499999761581,101501.288100000005215,15239828.000000000000000,101501.000000000000000,5117727.000000000000000,6,warm,ESSFdkwwarm,37,136,0.000000000000000,1921,Person,1921-136,7895.100000000000364,linens, ,20070517130622,19210824,digitised,JA70003000,0.000000000000000,1756661.000000000000000,78951528.802000001072884,56157.548799999996845,24495.531498607455433,621753.781295656110160,62.175378129565615
75,68,35,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,15239827.981499999761581,101501.288100000005215,15239828.000000000000000,101501.000000000000000,5117727.000000000000000,6,warm,ESSFdkwwarm,217,N12574,2018091201.000000000000000,2018,Lightning,2018-N12574,582.600000000000023,2018 ROLLOVER,20180912,20180921114452,20180811,Non-corrected airborne GPS,JA70003000,0.000000000000000,1777988.000000000000000,5826096.536399999633431,12204.071900000000824,2022.483620122811089,36102.483362630329793,3.610248336263033
76,69,36,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,2717672.018499999772757,15101.288099999999758,2717672.000000000000000,15101.000000000000000,5117480.000000000000000,2,cool,ESSFdkpcool,13,64,0.000000000000000,1919,Person,1919-64,1846.500000000000000,linens, ,20070517130622,19190721,digitised,JA70003000,0.000000000000000,1756248.000000000000000,18465486.369500000029802,23782.381499999999505,2385.328484643754109,156642.570019064209191,15.664257001906421
77,69,36,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,2717672.018499999772757,15101.288099999999758,2717672.000000000000000,15101.000000000000000,5117480.000000000000000,2,cool,ESSFdkpcool,125,354,0.000000000000000,1938,Person,1938-354,1621.500000000000000,linens, ,20070517130602,19380829,digitised,JA70003000,0.000000000000000,1763756.000000000000000,16215246.038499999791384,33641.901100000002771,922.328136756180015,8324.144427151519267,0.832414442715152
78,70,37,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1070000.000000000000000,6400.000000000000000,1070000.000000000000000,6400.000000000000000,5117720.000000000000000,2,cool,ESSFdkwcool,9,32,0.000000000000000,1919,Person,1919-32,1624.299999999999955,linens, ,20070517130622,19190620,digitised,JA70003000,0.000000000000000,1756125.000000000000000,16243645.875000000000000,17763.624500000001717,2305.818369838528724,98740.412663229217287,9.874041266322923
