OID_,FID_BEC_ROI,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,FID_PEM_fire_group,fire_group,BEC_PEM,Shape_Length,Shape_Area,Calculate_Area_Ha
214,912,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,585000.000000000000000,4500.000000000000000,585000.000000000000000,4500.000000000000000,5117732.000000000000000,6,warm,ESSFdkwwarm,10003.004160794313066,396133.402570358710364,39.613340257035873
215,913,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,6984999.849999999627471,36899.947999999996682,6985000.000000000000000,36900.000000000000000,5122100.000000000000000,2,cool,IMAuncool,2895.684979610605751,58709.809607458402752,5.870980960745841
216,913,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,6984999.849999999627471,36899.947999999996682,6985000.000000000000000,36900.000000000000000,5122100.000000000000000,6,warm,IMAunwarm,241.281313416617877,1435.801552874017716,0.143580155287402
217,914,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,8773752.330800000578165,20650.969499999999243,8773752.000000000000000,20651.000000000000000,5117365.000000000000000,2,cool,ESSFdk2cool,6895.173435082353535,19151.756657205289230,1.915175665720529
218,914,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,8773752.330800000578165,20650.969499999999243,8773752.000000000000000,20651.000000000000000,5117365.000000000000000,4,cool,ESSFdk2cool,14343.493646375092794,60868.115905776874570,6.086811590577688
219,914,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,8773752.330800000578165,20650.969499999999243,8773752.000000000000000,20651.000000000000000,5117365.000000000000000,5,cool,ESSFdk2cool,1415.262254387847179,7295.304569425713453,0.729530456942571
220,914,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,8773752.330800000578165,20650.969499999999243,8773752.000000000000000,20651.000000000000000,5117365.000000000000000,6,warm,ESSFdk2warm,30459.432083852825599,8386368.426932843402028,838.636842693284393
221,915,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,13067542.101500000804663,49677.128700000001118,13067542.000000000000000,49677.000000000000000,5117352.000000000000000,2,cool,ESSFdk1cool,5197.895728189301735,32552.398733744175843,3.255239873374418
222,915,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,13067542.101500000804663,49677.128700000001118,13067542.000000000000000,49677.000000000000000,5117352.000000000000000,4,cool,ESSFdk1cool,76514.196299559058389,895679.240947151440196,89.567924094715153
223,915,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,13067542.101500000804663,49677.128700000001118,13067542.000000000000000,49677.000000000000000,5117352.000000000000000,5,cool,ESSFdk1cool,18897.880940650520643,202220.699787675577682,20.222069978767557
224,915,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,13067542.101500000804663,49677.128700000001118,13067542.000000000000000,49677.000000000000000,5117352.000000000000000,6,warm,ESSFdk1warm,120773.248366447558510,9040291.534229215234518,904.029153422921581
225,916,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,11171222.189500000327826,38665.541700000001583,11171222.000000000000000,38666.000000000000000,5117367.000000000000000,2,cool,ESSFdk2cool,1999.010781444016175,15629.611018004625294,1.562961101800463
226,916,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,11171222.189500000327826,38665.541700000001583,11171222.000000000000000,38666.000000000000000,5117367.000000000000000,4,cool,ESSFdk2cool,56219.816074966867745,415807.569210825313348,41.580756921082532
227,916,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,11171222.189500000327826,38665.541700000001583,11171222.000000000000000,38666.000000000000000,5117367.000000000000000,5,cool,ESSFdk2cool,9063.183721496796352,34048.628395390434889,3.404862839539044
228,916,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,11171222.189500000327826,38665.541700000001583,11171222.000000000000000,38666.000000000000000,5117367.000000000000000,6,warm,ESSFdk2warm,89718.299054644696298,8362712.761809917166829,836.271276180991777
229,917,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,8272500.000000000000000,68000.000000000000000,8272500.000000000000000,68000.000000000000000,5117740.000000000000000,2,cool,ESSFdkwcool,2710.467591399401499,107424.005682815768523,10.742400568281578
230,917,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,8272500.000000000000000,68000.000000000000000,8272500.000000000000000,68000.000000000000000,5117740.000000000000000,4,cool,ESSFdkwcool,68113.679320059673046,2222400.917944981250912,222.240091794498142
231,917,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,8272500.000000000000000,68000.000000000000000,8272500.000000000000000,68000.000000000000000,5117740.000000000000000,5,cool,ESSFdkwcool,1151.159258214063129,8515.161995092763391,0.851516199509276
232,917,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,8272500.000000000000000,68000.000000000000000,8272500.000000000000000,68000.000000000000000,5117740.000000000000000,6,warm,ESSFdkwwarm,40254.202897116912936,757768.448736044461839,75.776844873604446
233,918,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,275000.000000000000000,3100.000000000000000,275000.000000000000000,3100.000000000000000,5117735.000000000000000,6,warm,ESSFdkwwarm,3969.671491233420511,189136.039831684611272,18.913603983168461
234,919,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,3600000.000000000000000,31400.000000000000000,3600000.000000000000000,31400.000000000000000,5117507.000000000000000,4,cool,ESSFdkpcool,8356.503738769622942,155150.363033090950921,15.515036303309095
235,924,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,680000.000000000000000,6500.000000000000000,680000.000000000000000,6500.000000000000000,5117742.000000000000000,4,cool,ESSFdkwcool,1212.803446345712246,5451.366489117762285,0.545136648911776
236,924,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,680000.000000000000000,6500.000000000000000,680000.000000000000000,6500.000000000000000,5117742.000000000000000,5,cool,ESSFdkwcool,1830.054618765115492,15995.561295336961848,1.599556129533696
237,924,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,680000.000000000000000,6500.000000000000000,680000.000000000000000,6500.000000000000000,5117742.000000000000000,6,warm,ESSFdkwwarm,9409.541829858328128,289285.658071243611630,28.928565807124361
238,928,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1875000.000000000000000,15700.000000000000000,1875000.000000000000000,15700.000000000000000,5117514.000000000000000,4,cool,ESSFdkpcool,18114.175025423759507,496956.027546487515792,49.695602754648753
239,930,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,7205000.000000000000000,71800.000000000000000,7205000.000000000000000,71800.000000000000000,5117523.000000000000000,4,cool,ESSFdkpcool,10660.450846996809560,299889.482288945815526,29.988948228894582
240,935,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,142500.000000000000000,1900.000000000000000,142500.000000000000000,1900.000000000000000,5117518.000000000000000,4,cool,ESSFdkpcool,1539.888446528163058,26479.293586351988779,2.647929358635199
241,939,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,257500.000000000000000,3100.000000000000000,257500.000000000000000,3100.000000000000000,5122174.000000000000000,4,cool,IMAuncool,278.663997244769007,2072.854064322116756,0.207285406432212
242,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,2,cool,MSdkcool,80526.528402086827555,28454847.375622186809778,2845.484737562218925
243,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,3,cool,MSdkcool,1146424.199957129079849,280610101.005712926387787,28061.010100571293151
244,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,4,cool,MSdkcool,1531269.174257880076766,408017854.913165569305420,40801.785491316557454
245,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,5,cool,MSdkcool,184912.500172631116584,4804320.346764096058905,480.432034676409614
246,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,6,warm,MSdkwarm,570501.874939445755444,11987877.811556944623590,1198.787781155694574
247,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,7,warm,MSdkwarm,1177115.397076236316934,58707446.656463004648685,5870.744665646300746
248,942,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,10006141.569599999114871,75365.072899999999208,10006142.000000000000000,75365.000000000000000,5117597.000000000000000,4,cool,ESSFdkpcool,18824.464040581286099,1295612.798940204083920,129.561279894020402
249,943,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,647500.000000000000000,4900.000000000000000,647500.000000000000000,4900.000000000000000,5117591.000000000000000,3,cool,ESSFdkpcool,6315.932880297056727,207606.430376671254635,20.760643037667126
250,944,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,233369923.599299997091293,1513135.192999999970198,233369924.000000000000000,1513135.000000000000000,5117798.000000000000000,3,cool,ESSFdkwcool,1108391.202776472549886,90284132.658928975462914,9028.413265892897471
251,944,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,233369923.599299997091293,1513135.192999999970198,233369924.000000000000000,1513135.000000000000000,5117798.000000000000000,4,cool,ESSFdkwcool,72390.429188661553781,4918831.824914120137691,491.883182491412015
252,944,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,233369923.599299997091293,1513135.192999999970198,233369924.000000000000000,1513135.000000000000000,5117798.000000000000000,5,cool,ESSFdkwcool,1999.034589429007156,19070.845249944741226,1.907084524994474
253,944,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,233369923.599299997091293,1513135.192999999970198,233369924.000000000000000,1513135.000000000000000,5117798.000000000000000,7,warm,ESSFdkwwarm,243691.934491622465430,3696466.648926746100187,369.646664892674607
254,945,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,16871831.457899998873472,138189.706700000009732,16871831.000000000000000,138190.000000000000000,5117601.000000000000000,3,cool,ESSFdkpcool,11125.048515273512749,231109.463772388728103,23.110946377238875
255,945,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,16871831.457899998873472,138189.706700000009732,16871831.000000000000000,138190.000000000000000,5117601.000000000000000,4,cool,ESSFdkpcool,18407.991259723978146,511531.440783841477241,51.153144078384152
256,946,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,19695001.000000000000000,156299.706399999995483,19695001.000000000000000,156300.000000000000000,5117600.000000000000000,3,cool,ESSFdkpcool,73807.770835611663642,1896761.881112743169069,189.676188111274314
257,946,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,19695001.000000000000000,156299.706399999995483,19695001.000000000000000,156300.000000000000000,5117600.000000000000000,7,warm,ESSFdkpwarm,263.542166507198715,1570.975775946553313,0.157097577594655
258,947,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,16595811.851600000634789,167872.425500000012107,16595812.000000000000000,167872.000000000000000,5117606.000000000000000,3,cool,ESSFdkpcool,19637.265545154048596,494058.695901538769249,49.405869590153877
259,947,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,16595811.851600000634789,167872.425500000012107,16595812.000000000000000,167872.000000000000000,5117606.000000000000000,4,cool,ESSFdkpcool,749.393176406779730,8875.892475430347986,0.887589247543035
260,947,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,16595811.851600000634789,167872.425500000012107,16595812.000000000000000,167872.000000000000000,5117606.000000000000000,7,warm,ESSFdkpwarm,307.207661116077929,5486.809525408823902,0.548680952540882
261,948,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,16120007.919700000435114,147999.576399999990826,16120008.000000000000000,148000.000000000000000,5117605.000000000000000,3,cool,ESSFdkpcool,50909.518561444114312,1603911.470457444200292,160.391147045744418
262,948,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,16120007.919700000435114,147999.576399999990826,16120008.000000000000000,148000.000000000000000,5117605.000000000000000,7,warm,ESSFdkpwarm,62.063679414084199,214.221363880480851,0.021422136388048
263,950,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,337500.000000000000000,4400.000000000000000,337500.000000000000000,4400.000000000000000,5117603.000000000000000,3,cool,ESSFdkpcool,1898.188365430650265,45598.999719146850111,4.559899971914685
264,951,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,68064915.981800004839897,564471.596299999975599,68064916.000000000000000,564472.000000000000000,5117612.000000000000000,3,cool,ESSFdkpcool,182651.822039254882839,9867193.039420539513230,986.719303942054012
265,951,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,68064915.981800004839897,564471.596299999975599,68064916.000000000000000,564472.000000000000000,5117612.000000000000000,5,cool,ESSFdkpcool,283.695280440302042,1147.246831393757247,0.114724683139376
266,951,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,68064915.981800004839897,564471.596299999975599,68064916.000000000000000,564472.000000000000000,5117612.000000000000000,7,warm,ESSFdkpwarm,2914.676237253446743,22996.706072791715997,2.299670607279172
267,953,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,35855.905100000003586,826.579899999999952,35856.000000000000000,827.000000000000000,5117608.000000000000000,3,cool,ESSFdkpcool,719.535157629358650,23419.122178281515517,2.341912217828152
268,956,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,11042500.000000000000000,84800.000000000000000,11042500.000000000000000,84800.000000000000000,5117793.000000000000000,3,cool,ESSFdkwcool,19037.097073371551232,1910374.695744356606156,191.037469574435676
269,956,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,11042500.000000000000000,84800.000000000000000,11042500.000000000000000,84800.000000000000000,5117793.000000000000000,7,warm,ESSFdkwwarm,128.694422208882372,269.492689813251957,0.026949268981325
270,957,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,7082500.000000000000000,75700.000000000000000,7082500.000000000000000,75700.000000000000000,5117617.000000000000000,3,cool,ESSFdkpcool,5072.980256123596519,235751.998210859863320,23.575199821085988
271,1022,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,3730229.623600000049919,11631.772699999999531,3730230.000000000000000,11632.000000000000000,5117355.000000000000000,3,cool,ESSFdk1cool,4254.765991563011994,49147.895241340986104,4.914789524134099
272,1022,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,3730229.623600000049919,11631.772699999999531,3730230.000000000000000,11632.000000000000000,5117355.000000000000000,4,cool,ESSFdk1cool,1214.132983638135329,3385.845592650980961,0.338584559265098
273,1022,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,3730229.623600000049919,11631.772699999999531,3730230.000000000000000,11632.000000000000000,5117355.000000000000000,5,cool,ESSFdk1cool,5327.441302766393164,118488.079022994541447,11.848807902299455
274,1022,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,3730229.623600000049919,11631.772699999999531,3730230.000000000000000,11632.000000000000000,5117355.000000000000000,6,warm,ESSFdk1warm,12614.874868714912736,1096754.248488648561761,109.675424848864864
275,1023,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,11130099.140799999237061,33369.580300000001444,11130099.000000000000000,33370.000000000000000,5117354.000000000000000,3,cool,ESSFdk1cool,2343.877807668750393,9215.465654411733340,0.921546565441173
276,1023,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,11130099.140799999237061,33369.580300000001444,11130099.000000000000000,33370.000000000000000,5117354.000000000000000,4,cool,ESSFdk1cool,61997.632596485986141,916834.366243009804748,91.683436624300981
277,1023,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,11130099.140799999237061,33369.580300000001444,11130099.000000000000000,33370.000000000000000,5117354.000000000000000,5,cool,ESSFdk1cool,8691.840418621739445,162607.196325945871649,16.260719632594586
278,1023,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,11130099.140799999237061,33369.580300000001444,11130099.000000000000000,33370.000000000000000,5117354.000000000000000,6,warm,ESSFdk1warm,73088.685441387307947,8388695.373581519350410,838.869537358152002
279,1025,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,2224484025.197899818420410,5040447.288499999791384,2224484025.000000000000000,5040447.000000000000000,5117387.000000000000000,2,cool,ESSFdk2cool,823245.801914338488132,51990916.386370167136192,5199.091638637017240
280,1025,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,2224484025.197899818420410,5040447.288499999791384,2224484025.000000000000000,5040447.000000000000000,5117387.000000000000000,3,cool,ESSFdk2cool,2643762.290172898676246,121064177.705393239855766,12106.417770539324920
281,1025,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,2224484025.197899818420410,5040447.288499999791384,2224484025.000000000000000,5040447.000000000000000,5117387.000000000000000,4,cool,ESSFdk2cool,5314647.297488124109805,188679729.705537348985672,18867.972970553735649
282,1025,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,2224484025.197899818420410,5040447.288499999791384,2224484025.000000000000000,5040447.000000000000000,5117387.000000000000000,5,cool,ESSFdk2cool,822372.458146144403145,14448080.330839227885008,1444.808033083922965
283,1025,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,2224484025.197899818420410,5040447.288499999791384,2224484025.000000000000000,5040447.000000000000000,5117387.000000000000000,6,warm,ESSFdk2warm,2978129.244286001659930,312855514.568895578384399,31285.551456889559631
284,1025,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,2224484025.197899818420410,5040447.288499999791384,2224484025.000000000000000,5040447.000000000000000,5117387.000000000000000,7,warm,ESSFdk2warm,5457749.842420016415417,429821555.993200898170471,42982.155599320089095
285,1026,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,5407500.000000000000000,21500.000000000000000,5407500.000000000000000,21500.000000000000000,5122559.000000000000000,3,cool,IMAuncool,807.700071569262946,9189.017461886069214,0.918901746188607
286,1026,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,5407500.000000000000000,21500.000000000000000,5407500.000000000000000,21500.000000000000000,5122559.000000000000000,7,warm,IMAunwarm,159.823419453259305,1377.670061108970231,0.137767006110897
287,1027,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,814720.845300000044517,8849.467699999999240,814721.000000000000000,8849.000000000000000,5122596.000000000000000,3,cool,IMAuncool,194.042092631439544,1.148804764282019,0.000114880476428
