OID_,FID_BEC_PEM_Purcell,FID_BEC_ROI,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,FID_PEM_fire_group,fire_group,BEC_PEM,FID_HFP_Purcell,FIRE_NO,VERSION_NO,FIRE_YEAR,FIRE_CAUSE,FIRELABEL,SIZE_HA,SOURCE,TRACK_DATE,LOAD_DATE,FIRE_DATE,METHOD,FCODE,SHAPE_1,OBJECTID_12,AREA_SQM_1,FEAT_LEN_1,Shape_Length,Shape_Area,Calculate_Size_Ha
695,548,1085,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,42587238.133400000631809,255701.138799999986077,42587238.000000000000000,255701.000000000000000,5117607.000000000000000,3,cool,ESSFdkpcool,8,114,0.000000000000000,1922,Lightning,1922-114,1986.200000000000045,linens, ,20070517130621,19220727,digitised,JA70003000,0.000000000000000,1756873.000000000000000,19862082.581700000911951,27269.952799999999115,1292.748311371884938,558.324852754665699,0.055832485275467
696,548,1085,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,42587238.133400000631809,255701.138799999986077,42587238.000000000000000,255701.000000000000000,5117607.000000000000000,3,cool,ESSFdkpcool,10,137,0.000000000000000,1922,Lightning,1922-137,1985.400000000000091,linens, ,20070517130621,19220807,digitised,JA70003000,0.000000000000000,1756936.000000000000000,19854720.229400001466274,27241.102200000001176,838.634068431278820,301.133061197070106,0.030113306119707
697,551,1086,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,40150066.439099997282028,220329.664400000008754,40150066.000000000000000,220330.000000000000000,5117790.000000000000000,3,cool,ESSFdkwcool,8,114,0.000000000000000,1922,Lightning,1922-114,1986.200000000000045,linens, ,20070517130621,19220727,digitised,JA70003000,0.000000000000000,1756873.000000000000000,19862082.581700000911951,27269.952799999999115,3987.752445911975428,4728.666442026093137,0.472866644202609
698,551,1086,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,40150066.439099997282028,220329.664400000008754,40150066.000000000000000,220330.000000000000000,5117790.000000000000000,3,cool,ESSFdkwcool,10,137,0.000000000000000,1922,Lightning,1922-137,1985.400000000000091,linens, ,20070517130621,19220807,digitised,JA70003000,0.000000000000000,1756936.000000000000000,19854720.229400001466274,27241.102200000001176,2928.444290710633140,2017.419513423806620,0.201741951342381
699,551,1086,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,40150066.439099997282028,220329.664400000008754,40150066.000000000000000,220330.000000000000000,5117790.000000000000000,3,cool,ESSFdkwcool,27,228,0.000000000000000,1936,Person,1936-228,15347.399999999999636,linens, ,20070517130648,19360726,digitised,JA70003000,0.000000000000000,1762923.000000000000000,153474175.456999987363815,98247.543200000000070,6786.409371094111521,609123.507475268095732,60.912350747526816
700,551,1086,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,40150066.439099997282028,220329.664400000008754,40150066.000000000000000,220330.000000000000000,5117790.000000000000000,3,cool,ESSFdkwcool,61,N00352,0.000000000000000,1966,Person,1966-N00352,169.199999999999989,mylars, ,20070517130632,19660824,digitised,JA70003000,0.000000000000000,1768896.000000000000000,1692708.379999999888241,5491.039499999999862,1865.118733697416019,71034.221340604344732,7.103422134060435
701,551,1086,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,40150066.439099997282028,220329.664400000008754,40150066.000000000000000,220330.000000000000000,5117790.000000000000000,3,cool,ESSFdkwcool,99,N22687,2018081801.000000000000000,2018,Lightning,2018-N22687,10.699999999999999,2018 ROLLOVER,20180818,20180819111805,20180810,Non-corrected airborne GPS,JA70003000,0.000000000000000,1777999.000000000000000,107505.972999999998137,1650.706500000000005,897.097771661966590,34232.554909316626436,3.423255490931663
702,553,1086,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,40150066.439099997282028,220329.664400000008754,40150066.000000000000000,220330.000000000000000,5117790.000000000000000,7,warm,ESSFdkwwarm,27,228,0.000000000000000,1936,Person,1936-228,15347.399999999999636,linens, ,20070517130648,19360726,digitised,JA70003000,0.000000000000000,1762923.000000000000000,153474175.456999987363815,98247.543200000000070,573.113075075876395,4813.453678650947040,0.481345367865095
703,553,1086,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,40150066.439099997282028,220329.664400000008754,40150066.000000000000000,220330.000000000000000,5117790.000000000000000,7,warm,ESSFdkwwarm,59,N00394,0.000000000000000,1967,Lightning,1967-N00394,2690.500000000000000,mylars, ,20070517130632,19670805,digitised,JA70003000,0.000000000000000,1769036.000000000000000,26904997.090799998492002,26582.947800000001735,2187.243831084567319,103811.410572060631239,10.381141057206063
704,554,1087,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,248650901.911300003528595,591273.888900000019930,248650902.000000000000000,591274.000000000000000,5117383.000000000000000,3,cool,ESSFdk2cool,8,114,0.000000000000000,1922,Lightning,1922-114,1986.200000000000045,linens, ,20070517130621,19220727,digitised,JA70003000,0.000000000000000,1756873.000000000000000,19862082.581700000911951,27269.952799999999115,16638.353418416183558,16010.511467613368950,1.601051146761337
705,554,1087,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,248650901.911300003528595,591273.888900000019930,248650902.000000000000000,591274.000000000000000,5117383.000000000000000,3,cool,ESSFdk2cool,10,137,0.000000000000000,1922,Lightning,1922-137,1985.400000000000091,linens, ,20070517130621,19220807,digitised,JA70003000,0.000000000000000,1756936.000000000000000,19854720.229400001466274,27241.102200000001176,17391.277782021250459,16009.779088850744301,1.600977908885074
706,554,1087,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,248650901.911300003528595,591273.888900000019930,248650902.000000000000000,591274.000000000000000,5117383.000000000000000,3,cool,ESSFdk2cool,12,319,0.000000000000000,1925,Person,1925-319,4194.600000000000364,linens, ,20070517130616,19250703,digitised,JA70003000,0.000000000000000,1758688.000000000000000,41946907.846000000834465,32181.644899999999325,38934.464312545213033,2740753.196008846163750,274.075319600884654
707,554,1087,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,248650901.911300003528595,591273.888900000019930,248650902.000000000000000,591274.000000000000000,5117383.000000000000000,3,cool,ESSFdk2cool,16,206,0.000000000000000,1924,Person,1924-206,290.800000000000011,linens, ,20070517130648,19240904,digitised,JA70003000,0.000000000000000,1758064.000000000000000,2908381.666999999899417,10962.424800000000687,3670.152650857227854,116743.725090770385577,11.674372509077038
708,554,1087,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,248650901.911300003528595,591273.888900000019930,248650902.000000000000000,591274.000000000000000,5117383.000000000000000,3,cool,ESSFdk2cool,17,417,0.000000000000000,1927,Lightning,1927-417,480.100000000000023,linens, ,20070517130623,19270816,assumed_shape,JA70003000,0.000000000000000,1759632.000000000000000,4801071.238699999637902,10334.588599999999133,736.598142589174813,8227.096351577534733,0.822709635157754
709,554,1087,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,248650901.911300003528595,591273.888900000019930,248650902.000000000000000,591274.000000000000000,5117383.000000000000000,3,cool,ESSFdk2cool,21,804,0.000000000000000,1931,Lightning,1931-804,628.799999999999955,linens, ,20070517130625,19310820,assumed_shape,JA70003000,0.000000000000000,1761314.000000000000000,6288281.990500000305474,12458.839799999999741,15103.848929957375731,378855.136145624855999,37.885513614562484
710,554,1087,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,248650901.911300003528595,591273.888900000019930,248650902.000000000000000,591274.000000000000000,5117383.000000000000000,3,cool,ESSFdk2cool,27,228,0.000000000000000,1936,Person,1936-228,15347.399999999999636,linens, ,20070517130648,19360726,digitised,JA70003000,0.000000000000000,1762923.000000000000000,153474175.456999987363815,98247.543200000000070,24456.448076618868072,1690529.256454617250711,169.052925645461727
711,554,1087,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,248650901.911300003528595,591273.888900000019930,248650902.000000000000000,591274.000000000000000,5117383.000000000000000,3,cool,ESSFdk2cool,48,N00224,0.000000000000000,1953,Lightning,1953-N00224,70.400000000000006,mylars, ,20070517130638,19530819,digitised,JA70003000,0.000000000000000,1766905.000000000000000,704941.109300000010990,3522.949000000000069,4015.551120670030286,665086.098526508081704,66.508609852650807
712,554,1087,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,248650901.911300003528595,591273.888900000019930,248650902.000000000000000,591274.000000000000000,5117383.000000000000000,3,cool,ESSFdk2cool,52,N00191,0.000000000000000,1960,Lightning,1960-N00191,299.699999999999989,mylars, ,20070517130635,19600713,digitised,JA70003000,0.000000000000000,1768051.000000000000000,2997531.899600000120699,7848.160799999999654,12766.678809446089872,1767519.487384384730831,176.751948738438472
713,554,1087,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,248650901.911300003528595,591273.888900000019930,248650902.000000000000000,591274.000000000000000,5117383.000000000000000,3,cool,ESSFdk2cool,59,N00394,0.000000000000000,1967,Lightning,1967-N00394,2690.500000000000000,mylars, ,20070517130632,19670805,digitised,JA70003000,0.000000000000000,1769036.000000000000000,26904997.090799998492002,26582.947800000001735,10474.996504212656873,255411.361455514474073,25.541136145551448
714,554,1087,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,248650901.911300003528595,591273.888900000019930,248650902.000000000000000,591274.000000000000000,5117383.000000000000000,3,cool,ESSFdk2cool,61,N00352,0.000000000000000,1966,Person,1966-N00352,169.199999999999989,mylars, ,20070517130632,19660824,digitised,JA70003000,0.000000000000000,1768896.000000000000000,1692708.379999999888241,5491.039499999999862,3536.524289530156693,454467.179247649386525,45.446717924764940
715,554,1087,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,248650901.911300003528595,591273.888900000019930,248650902.000000000000000,591274.000000000000000,5117383.000000000000000,3,cool,ESSFdk2cool,65,NI0588,0.000000000000000,1974,Person,1974-NI0588,160.699999999999989,mylars, ,20070517130629,19740920,digitised,JA70003000,0.000000000000000,1770338.000000000000000,1607910.971900000004098,8170.852499999999964,3589.791229896647110,483119.418781707063317,48.311941878170707
716,554,1087,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,248650901.911300003528595,591273.888900000019930,248650902.000000000000000,591274.000000000000000,5117383.000000000000000,3,cool,ESSFdk2cool,81,N20214,0.000000000000000,2007,Lightning,2007-N20214,2.000000000000000,LANDSAT5,20070815,20090422153957,20070715,digitizied,JA70003000,0.000000000000000,1774137.000000000000000,20627.065800000000309,552.282600000000002,552.150368800777642,20611.622761991671723,2.061162276199167
717,554,1087,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,248650901.911300003528595,591273.888900000019930,248650902.000000000000000,591274.000000000000000,5117383.000000000000000,3,cool,ESSFdk2cool,86,N20775,2008081901.000000000000000,2008,Lightning,2008-N20775,8.100000000000000,OZIX,20080820095117,20080820095117,20080818,GPS-TRACK,JA70003000,0.000000000000000,1774494.000000000000000,81594.335800000000745,1281.046399999999949,196.298801350915255,2647.297352433783090,0.264729735243378
718,554,1087,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,248650901.911300003528595,591273.888900000019930,248650902.000000000000000,591274.000000000000000,5117383.000000000000000,3,cool,ESSFdk2cool,98,N21714,2018081801.000000000000000,2018,Lightning,2018-N21714,373.800000000000011,2018 ROLLOVER,20180818,20180819134445,20180731,Non-corrected airborne GPS,JA70003000,0.000000000000000,1777997.000000000000000,3738737.593700000084937,8350.431200000000899,11860.777917724904910,1845045.773654006188735,184.504577365400621
719,554,1087,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,248650901.911300003528595,591273.888900000019930,248650902.000000000000000,591274.000000000000000,5117383.000000000000000,3,cool,ESSFdk2cool,99,N22687,2018081801.000000000000000,2018,Lightning,2018-N22687,10.699999999999999,2018 ROLLOVER,20180818,20180819111805,20180810,Non-corrected airborne GPS,JA70003000,0.000000000000000,1777999.000000000000000,107505.972999999998137,1650.706500000000005,1252.462219850056727,73189.206396372159361,7.318920639637216
720,555,1087,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,248650901.911300003528595,591273.888900000019930,248650902.000000000000000,591274.000000000000000,5117383.000000000000000,5,cool,ESSFdk2cool,12,319,0.000000000000000,1925,Person,1925-319,4194.600000000000364,linens, ,20070517130616,19250703,digitised,JA70003000,0.000000000000000,1758688.000000000000000,41946907.846000000834465,32181.644899999999325,8992.657751035314504,186499.396327114693122,18.649939632711469
721,555,1087,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,248650901.911300003528595,591273.888900000019930,248650902.000000000000000,591274.000000000000000,5117383.000000000000000,5,cool,ESSFdk2cool,16,206,0.000000000000000,1924,Person,1924-206,290.800000000000011,linens, ,20070517130648,19240904,digitised,JA70003000,0.000000000000000,1758064.000000000000000,2908381.666999999899417,10962.424800000000687,1089.613799402984341,13426.640154550746956,1.342664015455075
722,555,1087,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,248650901.911300003528595,591273.888900000019930,248650902.000000000000000,591274.000000000000000,5117383.000000000000000,5,cool,ESSFdk2cool,21,804,0.000000000000000,1931,Lightning,1931-804,628.799999999999955,linens, ,20070517130625,19310820,assumed_shape,JA70003000,0.000000000000000,1761314.000000000000000,6288281.990500000305474,12458.839799999999741,153.792234417074042,758.574043885564151,0.075857404388556
723,555,1087,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,248650901.911300003528595,591273.888900000019930,248650902.000000000000000,591274.000000000000000,5117383.000000000000000,5,cool,ESSFdk2cool,27,228,0.000000000000000,1936,Person,1936-228,15347.399999999999636,linens, ,20070517130648,19360726,digitised,JA70003000,0.000000000000000,1762923.000000000000000,153474175.456999987363815,98247.543200000000070,897.490685277407238,12910.310108525154646,1.291031010852516
724,555,1087,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,248650901.911300003528595,591273.888900000019930,248650902.000000000000000,591274.000000000000000,5117383.000000000000000,5,cool,ESSFdk2cool,98,N21714,2018081801.000000000000000,2018,Lightning,2018-N21714,373.800000000000011,2018 ROLLOVER,20180818,20180819134445,20180731,Non-corrected airborne GPS,JA70003000,0.000000000000000,1777997.000000000000000,3738737.593700000084937,8350.431200000000899,100.082219497676007,626.025371733374982,0.062602537173337
